Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0.0,0,0.0,13,187.0,0.0,0.0,0.0,0.0,Sep,2,5,4,1,Returning_Visitor,0.0
0,0.0,2,324.5,4,64.25,0.0,0.033333333,0.0,0.0,Dec,3,3,2,8,New_Visitor,0.0
0,0.0,0,0.0,4,34.0,0.1,0.15,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,2,35.0,0.0,0.1,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,6,13,Returning_Visitor,0.0
0,0.0,0,0.0,10,82.5,0.0,0.03,0.0,0.0,Nov,2,2,9,11,Returning_Visitor,0.0
0,0.0,1,37.2,28,761.5,0.006896551999999999,0.032183908,0.0,0.0,Jul,2,5,1,1,Returning_Visitor,0.0
1,28.0,0,0.0,12,408.5,0.0,0.018181818,0.0,0.0,May,1,8,3,3,Returning_Visitor,1.0
5,158.5,2,15.0,34,2193.3833329999998,0.0,0.024324323999999998,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,1.0
3,61.0,0,0.0,19,573.6571428999999,0.036842105,0.04,0.0,0.0,Mar,1,1,2,1,Returning_Visitor,0.0
4,37.5,2,82.0,4,96.625,0.0,0.0175,0.0,0.0,Nov,2,2,9,2,New_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,0.0
2,55.0,0,0.0,16,1851.5,0.023529412000000003,0.041176471,0.0,0.0,May,2,5,1,1,Returning_Visitor,0.0
7,356.0,1,37.0,61,683.1738095,0.0,0.006349206,0.0,0.0,May,2,2,1,3,New_Visitor,0.0
3,44.22857143,0,0.0,13,311.79,0.0,0.002666667,34.03997536,0.0,June,2,2,1,5,New_Visitor,0.0
10,187.6944444,5,495.5,122,2743.213113,0.000199005,0.005114363,1.4832109390000001,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,3,15.0,0.066666667,0.133333333,0.0,0.4,May,2,2,4,1,Returning_Visitor,0.0
4,54.6,2,22.13333333,44,1100.789082,0.008510638000000001,0.018561297,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,0.0
3,79.22,2,297.8333333,62,1685.7479850000002,0.0,0.013128205,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,0.0
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0.0,Nov,1,1,5,2,Returning_Visitor,0.0
1,175.48,0,0.0,98,12449.9,0.0022916670000000003,0.031102504,0.0,0.0,June,2,2,1,5,Returning_Visitor,0.0
13,246.5333333,0,0.0,26,892.0,0.0,0.01127451,0.0,0.0,Sep,2,6,1,3,Returning_Visitor,0.0
4,99.125,0,0.0,38,876.3,0.0,0.0175,0.0,0.0,Nov,4,1,7,3,Returning_Visitor,0.0
0,0.0,0,0.0,8,316.0,0.0,0.019047619,0.0,0.0,Mar,1,1,1,2,New_Visitor,1.0
5,262.5,0,0.0,45,1456.27381,0.0,0.018707483,13.53068367,0.0,May,2,2,7,4,Returning_Visitor,0.0
0,0.0,0,0.0,42,844.58,0.05952381,0.085396825,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,0.0
2,10.66666667,0,0.0,34,541.5,0.017142857,0.03352381,0.0,0.0,May,3,2,4,13,Returning_Visitor,0.0
0,0.0,0,0.0,3,116.75,0.0,0.066666667,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,1.0
0,0.0,0,0.0,6,612.5,0.0,0.04,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
4,111.0,0,0.0,9,155.0,0.0,0.009090909,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,8,65.4,0.05,0.15,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,0.0
6,344.2,3,201.4,51,1693.6333329999998,0.0037037040000000004,0.014814815,11.27445733,0.0,Nov,2,6,1,2,Returning_Visitor,0.0
3,159.0,2,55.5,23,1100.125,0.0,0.011111111000000002,0.0,0.4,May,3,2,4,14,Returning_Visitor,0.0
5,80.25,0,0.0,63,2618.6810609999998,0.005797101,0.011111111000000002,17.60939304,0.0,Nov,3,2,1,8,Returning_Visitor,0.0
0,0.0,0,0.0,12,276.0,0.0,0.016666667,0.0,0.0,Dec,2,2,8,2,New_Visitor,0.0
2,24.2,0,0.0,8,530.0,0.0,0.04444444400000001,0.0,0.0,Aug,1,8,1,2,Returning_Visitor,0.0
1,41.5,0,0.0,12,237.5,0.015384615,0.046153846,0.0,0.0,Dec,1,8,2,1,Returning_Visitor,0.0
1,8.0,3,181.25,124,4722.568651,0.015892388,0.02243106,24.28901413,0.0,Nov,1,1,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,1,487.0,0.0,0.1,0.0,0.0,Nov,1,1,4,10,Returning_Visitor,1.0
9,329.297619,1,75.0,32,1888.5476190000002,0.010810811000000002,0.025900901,24.63837838,0.0,May,1,1,9,4,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,12,797.84,0.0,0.018181818,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,0.0
3,37.58333333,0,0.0,67,1982.5236109999998,0.004411765,0.010971792,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,0.0
4,338.0,0,0.0,9,724.76,0.0,0.022380952000000003,0.0,0.0,Sep,3,2,2,4,Returning_Visitor,1.0
4,515.6,0,0.0,77,1449.683333,0.0,0.002631579,0.0,0.0,May,2,2,4,2,Returning_Visitor,0.0
10,519.0,0,0.0,89,2577.960349,0.012852233999999999,0.03729051,0.0,0.0,Jul,3,2,7,1,Returning_Visitor,0.0
0,0.0,0,0.0,2,0.0,0.1,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
2,72.6,1,15.2,6,425.0,0.0,0.025,0.0,0.0,Jul,2,10,1,4,Returning_Visitor,1.0
3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838383999999996,0.0,1.0,May,1,1,3,15,Returning_Visitor,1.0
0,0.0,0,0.0,11,2123.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,0.0
6,86.58333333,2,160.0,41,1119.854167,0.004545455,0.012045455,27.03986205,0.0,Nov,2,2,9,8,New_Visitor,1.0
14,1220.914286,4,1005.4,280,18171.79454,0.017486109,0.038980417999999996,5.697658998,0.0,Jul,2,2,1,3,Returning_Visitor,0.0
7,198.75,0,0.0,20,818.5833332999999,0.0,0.002777778,0.0,0.0,Dec,3,2,4,8,New_Visitor,0.0
0,0.0,0,0.0,14,272.1666667,0.0,0.025,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,0.0
14,564.9,3,522.1666667,134,3410.697592,0.001495726,0.002839575,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,0.0
6,245.93333330000002,2,15.2,27,1333.8,0.012903226,0.029032258,4.945717395,0.0,Nov,2,2,9,6,Returning_Visitor,0.0
0,0.0,1,9.0,30,1992.8333329999998,0.0,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,0.0
1,38.0,0,0.0,12,121.0,0.028571429,0.025,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,7,2612.0,0.0,0.033333333,0.0,0.0,Dec,8,13,9,20,Other,0.0
2,14.75,0,0.0,32,839.4305555999999,0.012903226,0.028602151,13.91276554,0.0,Nov,2,2,6,1,Returning_Visitor,0.0
3,86.0,0,0.0,27,3188.4833329999997,0.017241378999999998,0.031034482999999998,0.0,0.0,Dec,2,5,4,2,Returning_Visitor,0.0
2,10.0,1,69.0,62,1279.333333,0.000645161,0.016052227,0.0,0.8,May,2,5,1,3,Returning_Visitor,0.0
1,21.0,3,116.0,21,613.6666667000001,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,0.0
7,327.23571430000004,4,260.0,42,443.4990476,0.0,0.022666667,18.50321705,0.0,Jul,2,4,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,39,1262.651515,0.005128205,0.007264957,0.0,0.0,Nov,3,2,2,10,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,9,3,Returning_Visitor,0.0
0,0.0,0,0.0,16,392.14285710000007,0.00625,0.027205882,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,6,243.0,0.0,0.033333333,0.0,0.0,Feb,2,4,4,1,Returning_Visitor,0.0
0,0.0,0,0.0,10,221.0,0.1,0.11666666699999999,0.0,0.2,May,3,2,6,13,Returning_Visitor,0.0
0,0.0,0,0.0,5,112.0,0.0,0.02,0.0,0.0,May,2,2,4,1,Returning_Visitor,1.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,0.0
3,277.6666667,1,32.0,32,1671.2573929999999,0.005555556,0.017195767,0.0,0.0,May,3,2,8,2,Returning_Visitor,0.0
0,0.0,0,0.0,14,1501.0,0.093333333,0.12666666699999998,0.0,0.0,May,3,2,4,4,Returning_Visitor,0.0
3,32.0,2,9.0,16,1760.6,0.0,0.033333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
4,251.0,9,172.0,64,4326.666667,0.008552632,0.024502924,0.0,0.0,Dec,2,2,4,2,Returning_Visitor,0.0
0,0.0,0,0.0,5,95.5,0.0,0.02,0.0,0.0,May,3,2,1,3,Returning_Visitor,0.0
4,47.5,0,0.0,37,839.2083332999998,0.005263158,0.017105263,12.96520279,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
3,430.83333330000005,1,262.0,49,2338.567766,0.023529412000000003,0.028907562999999997,9.609529412,0.6,May,3,2,4,4,Returning_Visitor,0.0
0,0.0,0,0.0,4,129.5,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,0.0
0,0.0,0,0.0,12,582.5,0.0,0.006666666999999999,0.0,0.0,May,2,4,4,2,New_Visitor,1.0
9,249.5,0,0.0,66,2506.333333,0.015277778,0.041369048,13.99708333,0.0,May,2,2,6,6,Returning_Visitor,0.0
0,0.0,0,0.0,13,324.0,0.0,0.003030303,0.0,0.0,May,2,2,2,2,New_Visitor,1.0
0,0.0,4,84.25,141,2596.2047620000003,0.0061032859999999994,0.020121639,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,0.0
2,18.0,0,0.0,30,474.5,0.0,0.003225806,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,1.0
0,0.0,0,0.0,2,404.0,0.0,0.1,0.0,0.0,May,2,2,6,13,Returning_Visitor,0.0
0,0.0,0,0.0,5,199.5,0.0,0.01,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,0.0
4,45.0,0,0.0,7,246.5,0.03,0.03,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,4,236.8,0.0,0.05,36.26141924,0.0,Oct,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,20,2846.833333,0.006666666999999999,0.0475,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,0.0
2,4.0,0,0.0,2,44.4,0.0,0.05,0.0,0.0,Sep,2,10,3,5,New_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,1.0
2,81.6,0,0.0,1,27.2,0.0,0.04,0.0,0.0,Oct,3,2,3,5,New_Visitor,0.0
0,0.0,0,0.0,3,36.6,0.0,0.033333333,0.0,0.0,Aug,2,2,6,2,Returning_Visitor,0.0
7,98.73333333,2,229.8,151,4249.12,0.013402778,0.041166667000000004,5.88595629,0.0,Jul,2,5,3,3,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0.0
3,15.0,0,0.0,102,4021.1722219999997,0.0,0.01,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1.0
3,77.6,0,0.0,3,8.0,0.033333333,0.066666667,0.0,0.0,June,2,2,6,2,Returning_Visitor,0.0
2,15.0,0,0.0,13,77.0,0.014285714,0.028571429,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,0.0
0,0.0,0,0.0,29,830.9333333,0.035555556,0.08833333300000001,0.0,0.6,May,3,2,6,13,Returning_Visitor,0.0
2,48.66666667,4,155.33333330000002,20,540.75,0.0,0.004166667,38.88816225,0.0,Nov,2,2,3,2,Returning_Visitor,0.0
2,64.4,0,0.0,15,443.5666666999999,0.0,0.00625,166.3735531,0.0,June,1,1,1,5,New_Visitor,1.0
3,36.0,0,0.0,9,71.33333333,0.0,0.02,0.0,0.0,Mar,2,2,1,11,New_Visitor,0.0
3,150.75,1,14.0,13,308.5,0.0,0.0125,0.0,0.0,Dec,2,2,5,2,New_Visitor,1.0
0,0.0,0,0.0,40,1090.566667,0.018392857,0.041198412999999996,0.0,0.0,May,2,4,1,6,Returning_Visitor,0.0
0,0.0,0,0.0,4,60.5,0.1,0.15,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0.0
6,352.3666667,0,0.0,11,605.6166667,0.0,0.008888889,0.7146232140000001,0.0,June,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,18,356.0,0.011111111000000002,0.038888888999999996,0.0,0.2,May,3,2,3,13,Returning_Visitor,0.0
2,34.0,0,0.0,65,1451.2273619999999,0.003030303,0.008492896,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,37,2323.166667,0.010810811000000002,0.018198198,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,0.0
5,417.5,3,151.25,45,1739.25,0.014666667,0.0178,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,0.0
6,171.08333330000002,0,0.0,28,952.2857142999999,0.0,0.013333333000000001,52.10818182,0.0,Mar,2,2,1,2,Returning_Visitor,0.0
8,279.25,2,1652.0,43,1717.7404760000002,0.0,0.018472224,18.07802206,0.0,Dec,3,2,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,29,364.1666667,0.020689655,0.01954023,0.0,0.0,May,3,2,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,5,182.625,0.0,0.008,0.0,0.0,Dec,3,2,8,13,Returning_Visitor,0.0
5,369.375,2,59.0,19,1328.5,0.027272727000000004,0.031818182,14.78422174,0.0,Nov,3,2,1,13,Returning_Visitor,0.0
4,210.5,0,0.0,131,2749.058333,0.009090909,0.017682257,8.960896465,0.0,May,2,2,2,1,Returning_Visitor,0.0
0,0.0,0,0.0,44,2588.154762,0.009090909,0.027272727000000004,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,0.0
4,55.75,0,0.0,19,685.95,0.0,0.017724868,7.1414285710000005,0.0,Mar,3,2,7,2,Returning_Visitor,1.0
0,0.0,0,0.0,34,606.7857142999999,0.017647059,0.040441176,0.0,0.4,May,1,1,1,3,Returning_Visitor,0.0
0,0.0,0,0.0,48,3644.7523810000002,0.0,0.016666667,18.20995652,0.0,Mar,2,2,7,2,Returning_Visitor,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,1.0
2,21.0,0,0.0,11,276.5,0.0,0.015384615,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,0.0
0,0.0,0,0.0,90,601.7901961,0.0022222220000000003,0.012763533,0.0,0.8,May,2,2,3,1,Returning_Visitor,0.0
0,0.0,0,0.0,11,547.5,0.018181818,0.024747475,0.0,1.0,May,3,3,3,1,Returning_Visitor,1.0
0,0.0,0,0.0,5,105.0,0.04,0.06,0.0,0.0,May,2,2,1,13,Returning_Visitor,0.0
6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,21,987.9,0.01,0.016666667,0.0,0.0,Dec,2,4,2,1,Returning_Visitor,0.0
8,175.125,0,0.0,7,96.125,0.0,0.026666667,0.0,0.0,Nov,1,1,2,8,New_Visitor,0.0
1,5.0,0,0.0,30,1240.65,0.0,0.017708333,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,0.0
0,0.0,0,0.0,9,191.5625,0.0,0.024691357999999997,0.0,0.0,Nov,3,3,1,11,New_Visitor,1.0
0,0.0,0,0.0,7,496.75,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,0.0
0,0.0,0,0.0,55,2415.416667,0.0,0.019811321,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,1.0
9,164.58333330000002,1,0.0,76,3580.333333,0.004819277,0.020522088,12.20780052,0.0,Nov,4,1,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,12,213.5,0.016666667,0.033333333,0.0,0.2,May,4,1,1,3,Returning_Visitor,0.0
2,88.0,2,10.0,23,1390.388889,0.0,0.012307692,0.0,0.0,May,3,2,1,4,Returning_Visitor,0.0
0,0.0,0,0.0,8,160.25,0.0125,0.075,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,0.0
5,825.0,0,0.0,33,808.1666667000001,0.0,0.005405405,20.85956757,0.0,Mar,2,4,9,10,New_Visitor,0.0
5,175.23076919999997,0,0.0,20,2224.85,0.004347826,0.023913043,0.0,0.0,Mar,4,2,8,1,Returning_Visitor,0.0
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Dec,2,2,2,13,Returning_Visitor,0.0
6,108.0,2,43.66666667,118,3712.8116,0.003252033,0.010310363000000001,8.256572358,0.0,May,2,10,3,4,Returning_Visitor,1.0
8,217.4,2,67.4,24,428.3,0.0,0.007142857,0.0,0.0,Sep,2,4,4,5,New_Visitor,0.0
2,33.75,0,0.0,6,96.0,0.0,0.025,0.0,0.0,Dec,2,2,4,2,New_Visitor,0.0
0,0.0,1,55.0,9,936.8333332999998,0.0,0.022222222000000003,53.25533333,0.0,Mar,1,1,1,2,Returning_Visitor,1.0
0,0.0,0,0.0,34,887.6666667000002,0.0,0.004747475,12.61543434,0.0,May,2,2,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,26,655.7833333,0.003846154,0.013782051000000002,0.0,0.0,Mar,1,1,8,3,Returning_Visitor,0.0
0,0.0,0,0.0,3,27.0,0.066666667,0.1,0.0,0.6,May,2,2,1,3,Returning_Visitor,0.0
5,170.25,0,0.0,55,3057.0458329999997,0.011666667,0.018737892,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,0.0
2,11.0,0,0.0,20,363.6666667,0.01,0.016666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1.0
1,106.8,0,0.0,17,327.5380952,0.0,0.00625,0.0,0.0,Oct,3,2,3,2,New_Visitor,0.0
0,0.0,0,0.0,41,4373.847619,0.00232288,0.033787661000000004,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,1.0
3,86.1,2,28.4,2,5.0,0.0,0.033333333,0.0,0.0,Jul,2,2,1,5,New_Visitor,0.0
1,7.0,0,0.0,21,803.0,0.031578947,0.052631579000000005,7.014753437,0.0,Nov,3,2,3,3,Returning_Visitor,0.0
5,147.0,0,0.0,36,3473.7333329999997,0.015384615,0.033333333,0.0,0.0,May,2,2,6,3,Returning_Visitor,0.0
0,0.0,0,0.0,8,167.0,0.0,0.05,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,0.0
3,138.5,6,292.0,26,807.0833332999999,0.0020833329999999997,0.011458333000000001,0.0,0.0,Dec,3,2,1,8,Returning_Visitor,1.0
1,8.0,0,0.0,51,1229.166667,0.0,0.019230768999999998,0.0,0.6,May,2,5,4,6,Returning_Visitor,0.0
0,0.0,0,0.0,4,57.0,0.05,0.075,0.0,0.0,Nov,1,1,1,8,New_Visitor,0.0
0,0.0,0,0.0,81,2092.6738100000002,0.015,0.027155448999999998,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,0.0
0,0.0,0,0.0,15,907.5,0.006666666999999999,0.031111111,0.0,0.6,May,2,2,7,2,Returning_Visitor,0.0
0,0.0,0,0.0,35,1608.7,0.0,0.002857143,0.0,0.0,Sep,2,4,3,2,New_Visitor,0.0
0,0.0,0,0.0,6,161.0,0.033333333,0.1,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,1.0
1,6.0,0,0.0,21,332.8,0.0,0.008695652,0.0,0.0,Sep,2,5,4,5,Returning_Visitor,1.0
0,0.0,0,0.0,11,357.3333333,0.0,0.022222222000000003,0.0,0.0,Dec,1,1,3,2,New_Visitor,0.0
6,283.0166667,1,235.75,21,1338.933333,0.0,0.008695652,0.0,0.0,Dec,2,2,7,1,Returning_Visitor,0.0
2,630.5333333,0,0.0,33,357.8895238,0.0,0.007894736999999999,0.0,0.0,Oct,3,2,7,4,Returning_Visitor,0.0
0,0.0,0,0.0,20,2403.25,0.01,0.03,0.0,0.0,Dec,2,2,3,2,New_Visitor,0.0
0,0.0,0,0.0,7,138.8733333,0.0,0.0,179.307293,0.0,Nov,2,2,4,2,New_Visitor,1.0
0,0.0,0,0.0,16,283.75,0.0125,0.025,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,0.0
7,301.7,6,336.5,42,1981.016667,0.005660376999999999,0.021383647999999998,13.00183962,0.0,Mar,1,1,2,2,Returning_Visitor,1.0
4,54.4,0,0.0,68,2889.9461539999998,0.0028985509999999996,0.008789401,0.0,0.0,June,4,1,4,1,Returning_Visitor,0.0
4,148.5,1,118.0,150,4764.429997,0.0,0.005636724,33.33074497,0.0,Mar,2,2,5,2,Returning_Visitor,0.0
0,0.0,0,0.0,48,691.3572797,0.034873188,0.082209406,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,0.0
10,214.62142859999997,1,114.0,36,673.6380952000001,0.019379845,0.032443035,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,0.0
3,147.0,0,0.0,3,24.0,0.0,0.02,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,0.0
0,0.0,0,0.0,13,1476.3,0.007692308,0.012820513,0.0,0.0,Mar,2,2,3,8,Returning_Visitor,0.0
2,11.0,0,0.0,19,608.9428571000001,0.009090909,0.041915584,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
6,53.0,0,0.0,40,778.8333332999999,0.0,0.009469697,8.480846261,0.0,Aug,1,1,1,4,New_Visitor,1.0
3,221.5,4,172.0,28,1365.216667,0.0,0.012301587,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,9,532.0,0.0,0.066666667,0.0,0.0,Oct,2,2,3,4,Returning_Visitor,0.0
2,45.44444444,1,40.66666667,57,851.6426534,0.0,0.007923497,3.077836066,0.0,Mar,2,4,3,1,Returning_Visitor,1.0
2,235.0,0,0.0,23,1193.0,0.0,0.008333333,45.6125,0.0,May,3,2,7,2,New_Visitor,0.0
5,61.0125,0,0.0,51,1141.066667,0.003571429,0.011093074,0.0,0.0,Dec,2,2,6,2,New_Visitor,0.0
2,15.0,0,0.0,7,620.5,0.028571429,0.085714286,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0.0
5,84.33333333,1,0.0,55,1699.327668,0.0,0.008461558000000001,16.48421053,0.0,May,2,2,6,4,Returning_Visitor,0.0
4,56.0,2,120.0,36,998.7416667000001,0.0,0.014736467,19.44707913,0.2,Feb,2,2,4,1,Returning_Visitor,0.0
1,56.5,0,0.0,19,1089.75,0.0,0.0035087720000000003,24.872085000000002,0.0,Dec,2,2,7,2,Returning_Visitor,0.0
6,389.75,3,545.0,65,1690.790351,0.014642856999999999,0.034671497999999995,13.66158824,1.0,May,2,10,2,1,Returning_Visitor,1.0
12,975.6466667000001,4,276.08,53,2822.623603,0.006666666999999999,0.017015392,0.0,0.0,Sep,3,2,8,2,Returning_Visitor,1.0
7,349.775,7,145.5,122,7532.511111,0.004615385,0.029612767999999998,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,0.0
4,53.2,0,0.0,14,496.96666669999996,0.0,0.009803922,0.0,0.0,Oct,2,2,5,20,Returning_Visitor,0.0
3,113.1,0,0.0,17,237.60666669999998,0.0,0.033333333,94.10360412,0.0,Oct,1,1,2,4,Returning_Visitor,0.0
0,0.0,0,0.0,37,4339.366667,0.009009009,0.036036036,13.663084699999999,0.0,Sep,2,2,4,1,Returning_Visitor,0.0
5,65.0,2,34.0,17,1302.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0.0
7,77.5,0,0.0,14,192.93333330000002,0.0,0.013333333000000001,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0.0
8,466.61666669999994,5,81.4,25,1220.175,0.02,0.040444443999999996,0.0,0.0,Aug,3,2,3,2,Returning_Visitor,1.0
0,0.0,0,0.0,5,109.0,0.08,0.1,0.0,0.0,May,3,2,3,3,Returning_Visitor,1.0
0,0.0,0,0.0,57,4312.225,0.004464286,0.031964286,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
3,230.1,0,0.0,7,381.4,0.0,0.0074074069999999995,35.25541691,0.0,Nov,1,1,3,5,Returning_Visitor,0.0
4,189.66666669999998,0,0.0,27,687.5,0.0,0.005069124,0.0,0.0,Dec,2,2,3,2,New_Visitor,0.0
2,279.0,0,0.0,14,553.3333332999999,0.0,0.0125,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,0.0
0,0.0,0,0.0,22,1368.0,0.004545455,0.013636364,0.0,0.0,Nov,2,5,7,3,Returning_Visitor,0.0
4,63.0,0,0.0,10,565.5,0.0,0.015384615,0.0,0.0,Dec,8,13,9,20,Other,0.0
2,25.5,0,0.0,13,908.5,0.0,0.013333333000000001,19.78533333,0.0,May,3,2,4,1,Returning_Visitor,1.0
2,53.5,0,0.0,16,681.5,0.0,0.022916667,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,0.0
24,468.100663,6,191.8666667,189,3428.5273810000003,0.018642295,0.043830926,0.870148477,0.0,June,2,2,2,1,Returning_Visitor,0.0
0,0.0,0,0.0,26,436.8,0.074074074,0.088888889,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,0.0
7,718.0,0,0.0,15,644.25,0.005263158,0.01754386,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,38,1244.35,0.039473684,0.053909774,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,0.0
0,0.0,0,0.0,3,112.0,0.066666667,0.133333333,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,0.0
0,0.0,1,51.0,29,1225.5,0.0,0.010344828,25.90331034,0.0,May,4,2,1,4,New_Visitor,0.0
6,61.0,0,0.0,21,585.3916667000001,0.0,0.007692308,0.0,0.0,Dec,2,2,4,1,New_Visitor,0.0
0,0.0,0,0.0,13,412.0,0.0,0.028205128,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0.0
0,0.0,0,0.0,15,290.1,0.0,0.026666667,0.0,0.0,Dec,2,5,6,3,Returning_Visitor,0.0
0,0.0,1,36.33333333,38,1663.683333,0.005405405,0.022972972999999997,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0.0
0,0.0,3,300.0,13,509.12142860000006,0.006666666999999999,0.0022222220000000003,40.7932,0.0,Mar,3,2,7,2,Returning_Visitor,1.0
2,180.0,3,258.0,61,5233.590475999999,0.009090909,0.035239899,0.0,0.0,May,2,2,4,4,Returning_Visitor,0.0
